surgery,age,tempRectal,pulse,respiratoryRate,tempExtrem,pulsePeripheral,mucousMembranes,capilaryRefillTime,pain,peristalsis,abdominalDistension,nasogastricTube,nasogastricReflux,rectalExamination,abdomen,cellVolume,totalProtein,surgicalLesion,pathologyData,lesionSite,lesionType,lesionSubtype,lesionCode,outcome,tempRectalMissing,pulseMissing,respiratoryRateMissing,tempExtremMissing,pulsePeripheralMissing,mucousMembranesMissing,capilaryRefillTimeMissing,painMissing,peristalsisMissing,abdominalDistensionMissing,nasogastricTubeMissing,nasogastricRefluxMissing,rectalExaminationMissing,abdomenMissing,cellVolumeMissing,totalProteinMissing,tempRectalDiscr,pulseDiscr,respiratoryRateDiscr,cellVolumeDiscr,totalProteinDiscr,tempExtrem_cold,tempExtrem_cool,tempExtrem_normal,tempExtrem_warm,pulsePeripheral_absent,pulsePeripheral_increased,pulsePeripheral_normal,pulsePeripheral_reduced,mucousMembranes_brightPink,mucousMembranes_brightRedInjected,mucousMembranes_darkCyanotic,mucousMembranes_normalPink,mucousMembranes_paleCyanotic,mucousMembranes_palePink,pain_alert,pain_continuousSevere,pain_depressed,pain_intermittentMild,pain_intermittentSevere,peristalsis_absent,peristalsis_hypermotile,peristalsis_hypomotile,peristalsis_normal,abdominalDistension_moderate,abdominalDistension_none,abdominalDistension_severe,abdominalDistension_slight,nasogastricTube_none,nasogastricTube_significant,nasogastricTube_slight,nasogastricReflux_<1liter,nasogastricReflux_>1liter,nasogastricReflux_none,rectalExamination_absent,rectalExamination_decreased,rectalExamination_increased,rectalExamination_normal,abdomen_distendedLarge,abdomen_distendedSmall,abdomen_firmFecesLarge,abdomen_normal,abdomen_other,lesionSite_allIntestinalSites,lesionSite_bladder,lesionSite_cecum,lesionSite_colon,lesionSite_colonCecum,lesionSite_colonDescending,lesionSite_colonTransverse,lesionSite_gastric,lesionSite_intestine,lesionSite_none,lesionSite_uterus,lesionType_inflamation,lesionType_none,lesionType_other,lesionType_simple,lesionType_strangulation,lesionSubtype_mechanical,lesionSubtype_none,lesionSubtype_paralytic,lesionCode_adynamic,lesionCode_displacement,lesionCode_extrinsic,lesionCode_hernia,lesionCode_intrinsic,lesionCode_intussuption,lesionCode_lipoma,lesionCode_none,lesionCode_obturation,lesionCode_thromboembolic,lesionCode_torsion,outcome_died,outcome_euthanized,outcome_lived
yes,adult,39.3,64.0,3.7845550435235484,warm,reduced,normalPink,<3,depressed,hypomotile,none,none,>1liter,normal,distendedLarge,2.613298671264032,6.7,yes,no,colon,simple,mechanical,displacement,lived,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,high,low,high,low,low,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
yes,adult,36.8,60.0,2.9283174721646974,normal,normal,palePink,<3,intermittentMild,hypomotile,moderate,slight,none,absent,distendedLarge,2.6767875709684743,13.0,yes,yes,colon,strangulation,none,torsion,died,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,low,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,38.1,60.0,2.666497066270746,cold,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,significant,none,absent,distendedLarge,2.7786604524246843,32.0,yes,no,colon,strangulation,none,torsion,euthanized,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,yes,normal,low,normal,high,normal,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,38.0,88.0,3.198335886455886,cool,reduced,paleCyanotic,>=3,continuousSevere,absent,moderate,significant,>1liter,absent,distendedLarge,2.7315182331715935,7.7,yes,yes,colonCecum,strangulation,none,torsion,died,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,normal,normal,high,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,38.2,52.0,2.488968919974521,normal,normal,brightPink,<3,alert,normal,none,none,none,normal,normal,2.6604439317336466,8.1,no,yes,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,low,normal,low,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,38.5,66.0,2.9283174721646974,cool,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,slight,none,decreased,distendedLarge,2.6820895464617767,8.4,no,no,allIntestinalSites,inflamation,none,none,died,no,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,normal,low,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
no,young,39.5,84.0,2.9811455209007374,normal,normal,normalPink,<3,alert,hypermotile,none,slight,none,normal,normal,2.446400218007448,5.0,no,no,none,none,none,none,lived,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,high,normal,normal,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,38.8,48.0,3.198335886455886,normal,normal,palePink,<3,intermittentMild,hypomotile,severe,slight,none,absent,distendedLarge,2.6375592394633296,65.0,yes,no,colonCecum,simple,paralytic,adynamic,lived,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,high,low,high,normal,high,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
no,adult,39.1,72.0,3.3921385719541277,warm,normal,brightPink,<3,depressed,hypermotile,slight,none,none,absent,distendedSmall,2.7315182331715935,7.8,yes,no,intestine,simple,mechanical,obturation,lived,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,high,normal,high,normal,low,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,38.3,56.0,3.586174043173763,cool,normal,normalPink,<3,intermittentMild,hypomotile,none,slight,none,normal,distendedLarge,2.625610337220743,6.0,yes,no,cecum,strangulation,none,intussuption,euthanized,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,high,normal,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
yes,adult,38.2,40.0,2.488968919974521,cool,reduced,normalPink,<3,alert,hypomotile,none,none,none,normal,normal,2.545506110369405,66.0,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,normal,low,low,low,high,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,38.5,60.0,3.198335886455886,cool,normal,brightPink,<3,depressed,hypermotile,slight,slight,none,decreased,other,2.7221193381371025,59.0,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,normal,low,high,normal,high,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,38.0,86.0,2.8092343562890423,cold,reduced,paleCyanotic,<3,depressed,absent,severe,none,none,absent,distendedLarge,2.6820895464617767,5.5,yes,yes,colon,simple,mechanical,obturation,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,normal,low,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
no,adult,38.5,40.0,2.488968919974521,normal,normal,normalPink,<3,depressed,hypermotile,none,none,none,decreased,other,2.5875022807743866,67.0,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,normal,low,low,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,38.4,48.0,2.488968919974521,normal,normal,normalPink,<3,alert,hypomotile,none,slight,<1liter,absent,firmFecesLarge,2.7221193381371025,6.8,no,no,none,none,none,none,lived,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,normal,low,low,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,young,38.5,100.0,3.2692061500716556,warm,normal,normalPink,<3,intermittentSevere,hypermotile,none,slight,none,normal,normal,2.5875022807743866,4.7,no,no,colonDescending,simple,mechanical,obturation,lived,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,normal,normal,high,low,low,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,37.9,44.9,2.67434040876266,normal,normal,normalPink,<3,alert,hypermotile,none,none,none,normal,normal,2.621955839350852,45.6,no,no,none,none,none,none,lived,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,normal,low,normal,low,normal,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,37.9,60.0,2.4370351084964166,cool,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,slight,>1liter,absent,distendedLarge,2.850255264160926,7.5,yes,yes,intestine,inflamation,none,torsion,lived,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,normal,low,low,high,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
yes,adult,37.9,48.0,2.488968919974521,normal,normal,normalPink,<3,intermittentMild,hypomotile,moderate,none,none,decreased,distendedLarge,2.5875022807743866,7.0,yes,no,colon,simple,paralytic,adynamic,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,low,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
no,adult,38.7,52.0,2.666497066270746,warm,normal,normalPink,<3,alert,hypermotile,none,none,none,normal,normal,2.5305122494702426,77.0,no,no,none,none,none,none,lived,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,high,low,normal,low,high,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,39.0,64.0,3.198335886455886,normal,normal,brightRedInjected,<3,intermittentMild,hypomotile,slight,slight,none,decreased,firmFecesLarge,2.6491645320620743,7.5,no,yes,cecum,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,low,high,normal,low,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,38.4,54.0,2.8092343562890423,normal,normal,normalPink,<3,alert,hypomotile,none,slight,none,decreased,other,2.7221193381371025,7.2,no,yes,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,38.4,48.0,2.488968919974521,warm,normal,normalPink,<3,alert,hypomotile,slight,slight,none,decreased,other,2.613298671264032,6.5,no,yes,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,normal,low,low,low,low,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,37.8,36.0,3.030301919673796,normal,normal,paleCyanotic,<3,continuousSevere,hypomotile,moderate,slight,<1liter,absent,distendedSmall,2.6375592394633296,5.9,yes,no,intestine,strangulation,none,torsion,died,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,38.4,80.0,2.9811455209007374,cold,reduced,normalPink,<3,intermittentMild,hypomotile,moderate,significant,<1liter,absent,distendedLarge,2.5149648152886224,6.1,yes,yes,colonDescending,strangulation,none,lipoma,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,low,low,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
no,adult,38.0,44.0,2.2554106966849807,warm,normal,palePink,<3,intermittentMild,absent,moderate,none,>1liter,normal,distendedSmall,2.5305122494702426,6.5,yes,no,intestine,strangulation,none,lipoma,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,low,low,low,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
yes,adult,37.2,40.0,2.666497066270746,normal,normal,normalPink,<3,intermittentMild,hypomotile,none,slight,none,absent,normal,2.5739705346326054,62.0,no,no,colonTransverse,simple,mechanical,intrinsic,euthanized,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,low,low,normal,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
yes,adult,38.5,92.0,3.198335886455886,cold,reduced,palePink,<3,depressed,absent,moderate,none,<1liter,absent,distendedSmall,2.692485175041275,67.0,yes,no,intestine,strangulation,none,hernia,lived,no,no,no,no,no,yes,no,no,no,no,yes,yes,no,yes,no,no,normal,normal,high,normal,high,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
yes,adult,38.1,52.0,2.8092343562890423,normal,normal,brightRedInjected,<3,intermittentSevere,hypomotile,none,slight,<1liter,normal,distendedSmall,2.7669835792397195,7.5,yes,yes,intestine,simple,mechanical,intrinsic,died,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,normal,high,low,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
no,adult,38.2,56.0,3.198335886455886,cold,reduced,normalPink,<3,depressed,absent,moderate,slight,>1liter,absent,distendedLarge,2.702613942275695,7.2,no,yes,uterus,inflamation,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,normal,low,high,normal,low,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,38.7,120.0,3.2311323078115963,cold,reduced,darkCyanotic,>=3,continuousSevere,absent,severe,none,none,absent,distendedLarge,2.791580757254494,4.5,yes,yes,colon,strangulation,none,torsion,died,yes,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,high,high,high,high,low,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
no,adult,38.4,54.0,2.8092343562890423,normal,normal,normalPink,<3,alert,hypomotile,none,slight,none,decreased,other,2.7221193381371025,7.2,no,yes,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,38.3,132.0,3.058229175647311,cool,reduced,darkCyanotic,>=3,depressed,absent,slight,slight,<1liter,absent,distendedSmall,2.791580757254494,8.0,yes,yes,intestine,simple,mechanical,intrinsic,lived,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,normal,high,normal,high,low,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
yes,adult,36.4,98.0,3.0981400951950464,cool,reduced,paleCyanotic,<3,intermittentSevere,hypomotile,slight,slight,<1liter,absent,distendedSmall,2.702613942275695,6.4,yes,yes,intestine,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,low,normal,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,37.6,64.0,2.704896730514217,normal,normal,brightPink,<3,depressed,hypomotile,none,none,none,increased,distendedLarge,2.625610337220743,7.0,yes,yes,colonCecum,strangulation,none,torsion,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,low,normal,normal,low,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
yes,adult,39.2,71.6,2.7760993527658995,cool,normal,palePink,<3,intermittentSevere,absent,slight,slight,none,absent,distendedLarge,2.5739705346326054,6.6,yes,yes,colon,simple,mechanical,torsion,lived,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,high,normal,normal,low,low,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
no,adult,38.0,48.0,2.2554106966849807,normal,normal,normalPink,<3,alert,hypomotile,slight,none,none,decreased,other,2.6491645320620743,6.3,no,yes,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,normal,low,low,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,38.0,60.0,3.030301919673796,normal,normal,palePink,<3,intermittentMild,hypomotile,none,none,none,normal,normal,2.7315182331715935,7.0,no,no,none,none,none,none,lived,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,yes,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,37.7,56.0,2.762407558695333,normal,normal,normalPink,<3,intermittentMild,hypomotile,none,none,none,decreased,distendedLarge,2.576712574826951,32.5,yes,no,intestine,simple,mechanical,extrinsic,died,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,low,low,normal,low,normal,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
yes,adult,38.1,44.0,2.0164633758589954,cool,normal,normalPink,<3,depressed,normal,none,none,none,absent,distendedLarge,2.498825085193742,7.3,no,no,cecum,simple,paralytic,adynamic,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,low,low,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
no,adult,39.5,92.0,2.9283174721646974,cool,reduced,darkCyanotic,<3,continuousSevere,absent,none,none,<1liter,absent,distendedLarge,2.894913142371416,6.4,no,no,colon,inflamation,none,none,died,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,high,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
no,adult,36.6,42.0,2.583065903522425,cool,reduced,brightPink,<3,alert,absent,none,none,none,decreased,distendedLarge,2.7496588857121798,7.1,yes,no,cecum,simple,mechanical,obturation,died,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,low,low,low,high,low,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
yes,adult,37.7,60.0,3.11936661018997,cool,normal,palePink,<3,intermittentMild,hypomotile,slight,none,none,decreased,distendedSmall,2.407565926544019,72.0,yes,no,intestine,strangulation,none,hernia,lived,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,low,normal,low,high,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
