surgery,age,tempRectal,pulse,respiratoryRate,tempExtrem,pulsePeripheral,mucousMembranes,capilaryRefillTime,pain,peristalsis,abdominalDistension,nasogastricTube,nasogastricReflux,rectalExamination,abdomen,cellVolume,totalProtein,surgicalLesion,pathologyData,lesionSite,lesionType,lesionSubtype,lesionCode,outcome,tempRectalMissing,pulseMissing,respiratoryRateMissing,tempExtremMissing,pulsePeripheralMissing,mucousMembranesMissing,capilaryRefillTimeMissing,painMissing,peristalsisMissing,abdominalDistensionMissing,nasogastricTubeMissing,nasogastricRefluxMissing,rectalExaminationMissing,abdomenMissing,cellVolumeMissing,totalProteinMissing,tempRectalDiscr,pulseDiscr,respiratoryRateDiscr,cellVolumeDiscr,totalProteinDiscr,tempExtrem_cold,tempExtrem_cool,tempExtrem_normal,tempExtrem_warm,pulsePeripheral_absent,pulsePeripheral_increased,pulsePeripheral_normal,pulsePeripheral_reduced,mucousMembranes_brightPink,mucousMembranes_brightRedInjected,mucousMembranes_darkCyanotic,mucousMembranes_normalPink,mucousMembranes_paleCyanotic,mucousMembranes_palePink,pain_alert,pain_continuousSevere,pain_depressed,pain_intermittentMild,pain_intermittentSevere,peristalsis_absent,peristalsis_hypermotile,peristalsis_hypomotile,peristalsis_normal,abdominalDistension_moderate,abdominalDistension_none,abdominalDistension_severe,abdominalDistension_slight,nasogastricTube_none,nasogastricTube_significant,nasogastricTube_slight,nasogastricReflux_<1liter,nasogastricReflux_>1liter,nasogastricReflux_none,rectalExamination_absent,rectalExamination_decreased,rectalExamination_increased,rectalExamination_normal,abdomen_distendedLarge,abdomen_distendedSmall,abdomen_firmFecesLarge,abdomen_normal,abdomen_other,lesionSite_allIntestinalSites,lesionSite_bladder,lesionSite_cecum,lesionSite_colon,lesionSite_colonCecum,lesionSite_colonDescending,lesionSite_colonTransverse,lesionSite_gastric,lesionSite_intestine,lesionSite_none,lesionSite_uterus,lesionType_inflamation,lesionType_none,lesionType_other,lesionType_simple,lesionType_strangulation,lesionSubtype_mechanical,lesionSubtype_none,lesionSubtype_paralytic,lesionCode_adynamic,lesionCode_displacement,lesionCode_extrinsic,lesionCode_hernia,lesionCode_intrinsic,lesionCode_intussuption,lesionCode_lipoma,lesionCode_none,lesionCode_obturation,lesionCode_thromboembolic,lesionCode_torsion,outcome_died,outcome_euthanized,outcome_lived
yes,adult,0.3488372093023262,0.42857142857142855,0.3566341391070058,normal,reduced,darkCyanotic,>=3,intermittentMild,absent,slight,slight,<1liter,absent,distendedSmall,0.9368020993978465,0.06534422403733957,yes,yes,intestine,strangulation,none,hernia,lived,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,low,normal,low,high,low,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
yes,adult,0.4883720930232567,0.14285714285714285,0.4777414021496791,normal,normal,brightRedInjected,<3,intermittentSevere,hypomotile,none,slight,<1liter,normal,distendedSmall,0.7449166355574057,0.04900816802800467,yes,yes,intestine,strangulation,none,intussuption,died,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,normal,high,low,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
yes,adult,0.46511627906976827,0.4201298701298702,0.4777414021496791,cool,reduced,darkCyanotic,>=3,continuousSevere,absent,severe,none,none,absent,distendedLarge,0.9256304471727619,0.05250875145857643,yes,no,intestine,strangulation,none,torsion,died,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,normal,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
no,adult,0.6511627906976738,0.12987012987012986,0.4013093342958918,cool,normal,normalPink,<3,alert,hypermotile,none,slight,none,decreased,normal,0.5383692478804001,0.0338389731621937,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,low,normal,normal,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,young,0.6279069767441872,0.6363636363636365,0.643809074239889,cool,reduced,paleCyanotic,>=3,intermittentSevere,absent,moderate,significant,none,absent,distendedLarge,0.7299021304269226,0.05250875145857643,no,yes,gastric,other,none,none,died,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,high,high,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
no,adult,0.6046511627906987,0.09740259740259744,0.306247677163892,warm,normal,brightPink,<3,alert,hypermotile,none,none,none,normal,normal,0.558143050101152,0.6382730455075846,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,normal,low,low,normal,high,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,0.4883720930232567,0.09090909090909094,0.4777414021496791,normal,normal,normalPink,<3,intermittentMild,hypomotile,none,slight,none,normal,normal,0.448702124870497,0.03500583430571762,no,no,colon,simple,mechanical,obturation,lived,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,normal,low,normal,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,0.6046511627906987,0.11688311688311687,0.4013093342958918,cool,normal,normalPink,<3,alert,hypomotile,slight,slight,none,decreased,other,0.6827426937465582,0.04667444574095683,no,yes,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,normal,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,0.46511627906976827,0.3766233766233767,0.6860950464700419,cool,reduced,paleCyanotic,>=3,continuousSevere,absent,moderate,significant,>1liter,absent,distendedLarge,0.6827426937465582,0.05134189031505251,yes,yes,colonCecum,strangulation,none,torsion,died,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,normal,normal,high,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,0.7906976744186043,0.15584415584415584,0.8823188737975909,normal,normal,brightPink,<3,depressed,hypomotile,slight,none,none,decreased,distendedSmall,0.4754931677211953,0.03150525087514586,yes,yes,intestine,strangulation,none,intussuption,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,low,high,low,low,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
yes,adult,0.41860465116278966,0.3766233766233767,0.44140268464471455,warm,normal,brightPink,<3,intermittentMild,hypomotile,moderate,slight,none,absent,distendedLarge,0.8788940566034924,0.05484247374562427,yes,yes,colon,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,yes,no,no,normal,normal,normal,high,low,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,0.3720930232558146,0.28181818181818186,0.5656841601507472,cool,reduced,palePink,<3,intermittentMild,hypomotile,slight,slight,none,absent,distendedSmall,0.5960897597704049,0.06301050175029171,yes,no,intestine,strangulation,none,hernia,died,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,low,normal,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
yes,adult,0.5116279069767451,0.25974025974025977,0.306247677163892,cool,absent,brightRedInjected,>=3,depressed,hypomotile,slight,slight,none,absent,distendedLarge,0.8285259469309629,0.04900816802800467,yes,no,gastric,other,none,none,died,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,low,high,low,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
yes,young,0.6046511627906987,0.8441558441558443,0.4013093342958918,cool,reduced,brightRedInjected,<3,intermittentMild,hypomotile,severe,significant,none,absent,distendedLarge,0.45323737841159417,0.11085180863477248,yes,yes,colonDescending,simple,mechanical,obturation,died,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,yes,normal,high,normal,low,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
no,adult,1.0,0.5454545454545454,0.643809074239889,cool,reduced,normalPink,>=3,depressed,hypomotile,moderate,slight,none,normal,distendedLarge,0.7880377011650541,0.056009334889148193,yes,yes,colonDescending,other,none,none,euthanized,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
yes,adult,0.3023255813953476,0.11688311688311687,0.4013093342958918,normal,normal,brightPink,<3,intermittentMild,hypomotile,moderate,slight,none,decreased,distendedLarge,0.5180241260438283,0.7666277712952159,yes,no,colon,strangulation,none,torsion,lived,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,low,low,normal,normal,high,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
no,adult,0.8139534883720927,0.19480519480519481,0.10043278807062062,cool,normal,normalPink,>=3,intermittentMild,hypomotile,slight,slight,none,decreased,firmFecesLarge,0.45323737841159417,0.6149358226371062,no,no,none,none,none,none,lived,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,high,low,low,low,high,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,0.27906976744186096,0.27272727272727276,0.4777414021496791,cool,increased,paleCyanotic,>=3,intermittentSevere,hypomotile,moderate,significant,none,absent,distendedSmall,0.5773743144608634,0.06417736289381565,yes,yes,intestine,strangulation,none,hernia,euthanized,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,low,normal,normal,normal,low,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
no,adult,0.3488372093023262,0.14285714285714285,0.1811833861997867,normal,normal,normalPink,<3,depressed,hypomotile,slight,slight,none,decreased,distendedLarge,0.40654740658991084,0.6732788798133023,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,low,low,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,0.4883720930232567,0.06493506493506496,0.643809074239889,normal,increased,brightPink,<3,depressed,normal,none,none,none,decreased,distendedLarge,0.5180241260438283,0.35355892648774795,yes,no,colon,simple,mechanical,intrinsic,euthanized,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,normal,low,normal,normal,normal,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
yes,adult,0.4418604651162781,0.24675324675324678,0.4013093342958918,normal,normal,brightPink,<3,depressed,absent,slight,slight,none,normal,distendedLarge,0.5960897597704049,0.008168028004667448,yes,yes,cecum,other,none,none,died,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
yes,young,0.6511627906976738,1.0000000000000002,0.9740719737326586,normal,normal,normalPink,<3,intermittentSevere,hypermotile,moderate,slight,>1liter,increased,normal,0.33036112357173053,0.0,yes,no,colonDescending,simple,mechanical,obturation,died,no,no,no,no,yes,no,no,no,no,no,yes,yes,no,yes,no,no,high,high,high,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
yes,adult,0.5116279069767451,0.45454545454545453,0.5697953131966129,cool,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,significant,<1liter,absent,distendedSmall,0.7145448894251976,0.03850641773628938,yes,no,intestine,simple,paralytic,adynamic,lived,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
no,adult,0.8139534883720927,0.49025974025974034,0.6890805121030452,cool,reduced,paleCyanotic,>=3,intermittentMild,absent,moderate,none,<1liter,absent,distendedLarge,0.8153041230431732,0.03967327887981331,yes,no,colonCecum,strangulation,none,torsion,euthanized,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,high,normal,high,high,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
no,adult,0.5348837209302317,0.5324675324675325,0.306247677163892,cool,reduced,brightRedInjected,>=3,depressed,hypomotile,none,none,>1liter,absent,distendedLarge,0.6988302682203305,0.03150525087514586,no,yes,cecum,strangulation,none,torsion,euthanized,no,no,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,normal,high,low,normal,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
no,adult,0.3720930232558146,0.11688311688311687,0.4013093342958918,cool,normal,paleCyanotic,<3,alert,hypermotile,moderate,slight,none,normal,normal,0.43026977477439576,0.025670945157526256,yes,no,intestine,strangulation,none,torsion,euthanized,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,low,normal,low,low,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,0.6744186046511622,0.32467532467532473,0.7240442102575984,cool,reduced,palePink,>=3,depressed,hypomotile,moderate,slight,>1liter,decreased,normal,0.7449166355574057,0.03733955659276546,yes,no,colonDescending,simple,mechanical,obturation,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,normal,high,high,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
no,adult,0.6976744186046524,0.2207792207792208,0.6860950464700419,normal,normal,brightRedInjected,<3,intermittentMild,hypomotile,slight,slight,none,decreased,firmFecesLarge,0.5383692478804001,0.04900816802800467,no,yes,cecum,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,low,high,normal,low,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,0.4418604651162781,0.2207792207792208,0.643809074239889,warm,normal,brightPink,<3,continuousSevere,hypomotile,moderate,slight,>1liter,absent,distendedLarge,0.5383692478804001,0.05134189031505251,yes,no,colon,strangulation,none,lipoma,died,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,normal,low,normal,normal,low,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
yes,adult,0.5116279069767451,0.2207792207792208,0.5415072813511252,normal,normal,normalPink,<3,intermittentMild,hypermotile,none,slight,none,absent,distendedSmall,0.6662655853084178,0.061843640606767794,yes,yes,intestine,strangulation,none,hernia,lived,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
yes,adult,0.7674418604651159,0.2207792207792208,0.9999999999999998,warm,reduced,normalPink,<3,depressed,hypomotile,none,none,>1liter,normal,distendedLarge,0.4754931677211953,0.03967327887981331,yes,no,intestine,simple,mechanical,displacement,lived,no,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,high,low,high,low,low,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
no,adult,0.3488372093023262,0.11688311688311687,0.5697953131966129,cold,normal,palePink,<3,alert,normal,none,none,none,normal,normal,0.6493812672137436,0.061843640606767794,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,low,low,normal,normal,low,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,0.7209302325581408,0.27272727272727276,0.7898712916709214,warm,normal,brightPink,<3,depressed,hypermotile,slight,none,none,absent,distendedSmall,0.6827426937465582,0.05250875145857643,yes,no,intestine,simple,mechanical,obturation,lived,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,high,normal,high,normal,low,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,0.5348837209302317,0.06493506493506496,0.306247677163892,cool,normal,normalPink,<3,depressed,hypermotile,none,none,none,normal,normal,0.43026977477439576,0.6266044340723453,no,no,none,none,none,none,lived,no,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,no,normal,low,low,low,high,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,0.6046511627906987,0.16883116883116883,0.596117272973127,warm,normal,normalPink,<3,alert,hypermotile,none,slight,none,increased,normal,0.4970766255934729,0.04317386231038507,no,yes,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,normal,low,normal,normal,low,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,0.5116279069767451,0.19480519480519481,0.5697953131966129,normal,normal,palePink,<3,intermittentMild,hypomotile,none,slight,none,decreased,other,0.6493812672137436,0.7316219369894983,yes,no,colonTransverse,simple,mechanical,intrinsic,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,normal,high,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
yes,adult,0.39534883720930303,0.16883116883116883,0.45266688258580645,normal,normal,normalPink,<3,intermittentMild,hypomotile,none,none,none,decreased,distendedLarge,0.41135444970063517,0.34072345390898484,yes,no,intestine,simple,mechanical,extrinsic,died,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,low,low,normal,low,normal,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
no,adult,0.4418604651162781,0.09675324675324676,0.4055092380874352,normal,normal,normalPink,<3,alert,hypermotile,none,none,none,normal,normal,0.4906699621007782,0.4935822637106184,no,no,none,none,none,none,lived,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,normal,low,normal,low,normal,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,0.6976744186046524,0.3636363636363637,0.306247677163892,cool,reduced,brightRedInjected,>=3,intermittentMild,hypomotile,moderate,none,>1liter,absent,distendedLarge,0.9256304471727619,0.029171528588098017,yes,yes,cecum,other,none,none,died,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,yes,no,no,high,normal,low,high,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
no,adult,0.5348837209302317,0.15584415584415584,0.3566341391070058,cool,normal,brightPink,<3,depressed,hypomotile,slight,slight,<1liter,normal,distendedSmall,0.5773743144608634,0.04550758459743291,no,yes,intestine,simple,paralytic,adynamic,lived,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,normal,low,low,normal,low,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
yes,adult,0.5116279069767451,0.07792207792207795,0.4013093342958918,normal,normal,normalPink,<3,alert,hypomotile,none,none,none,decreased,normal,0.6320708718279642,0.661610268378063,no,no,none,none,none,none,lived,no,no,no,yes,yes,no,no,yes,no,yes,yes,yes,no,yes,no,no,normal,low,normal,normal,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
