surgery,age,tempRectal,pulse,respiratoryRate,tempExtrem,pulsePeripheral,mucousMembranes,capilaryRefillTime,pain,peristalsis,abdominalDistension,nasogastricTube,nasogastricReflux,rectalExamination,abdomen,cellVolume,totalProtein,surgicalLesion,pathologyData,lesionSite,lesionType,lesionSubtype,lesionCode,outcome,tempRectalMissing,pulseMissing,respiratoryRateMissing,tempExtremMissing,pulsePeripheralMissing,mucousMembranesMissing,capilaryRefillTimeMissing,painMissing,peristalsisMissing,abdominalDistensionMissing,nasogastricTubeMissing,nasogastricRefluxMissing,rectalExaminationMissing,abdomenMissing,cellVolumeMissing,totalProteinMissing,tempRectalDiscr,pulseDiscr,respiratoryRateDiscr,cellVolumeDiscr,totalProteinDiscr,tempExtrem_cold,tempExtrem_cool,tempExtrem_normal,tempExtrem_warm,pulsePeripheral_absent,pulsePeripheral_increased,pulsePeripheral_normal,pulsePeripheral_reduced,mucousMembranes_brightPink,mucousMembranes_brightRedInjected,mucousMembranes_darkCyanotic,mucousMembranes_normalPink,mucousMembranes_paleCyanotic,mucousMembranes_palePink,pain_alert,pain_continuousSevere,pain_depressed,pain_intermittentMild,pain_intermittentSevere,peristalsis_absent,peristalsis_hypermotile,peristalsis_hypomotile,peristalsis_normal,abdominalDistension_moderate,abdominalDistension_none,abdominalDistension_severe,abdominalDistension_slight,nasogastricTube_none,nasogastricTube_significant,nasogastricTube_slight,nasogastricReflux_<1liter,nasogastricReflux_>1liter,nasogastricReflux_none,rectalExamination_absent,rectalExamination_decreased,rectalExamination_increased,rectalExamination_normal,abdomen_distendedLarge,abdomen_distendedSmall,abdomen_firmFecesLarge,abdomen_normal,abdomen_other,lesionSite_allIntestinalSites,lesionSite_bladder,lesionSite_cecum,lesionSite_colon,lesionSite_colonCecum,lesionSite_colonDescending,lesionSite_colonTransverse,lesionSite_gastric,lesionSite_intestine,lesionSite_none,lesionSite_uterus,lesionType_inflamation,lesionType_none,lesionType_other,lesionType_simple,lesionType_strangulation,lesionSubtype_mechanical,lesionSubtype_none,lesionSubtype_paralytic,lesionCode_adynamic,lesionCode_displacement,lesionCode_extrinsic,lesionCode_hernia,lesionCode_intrinsic,lesionCode_intussuption,lesionCode_lipoma,lesionCode_none,lesionCode_obturation,lesionCode_thromboembolic,lesionCode_torsion,outcome_died,outcome_euthanized,outcome_lived
no,adult,0.5316423650642116,-0.434723024490792,-0.61623981650963,normal,normal,brightRedInjected,>=3,depressed,normal,none,slight,none,increased,firmFecesLarge,1.5049797964376161,-0.6453180211664045,no,yes,none,inflamation,none,none,euthanized,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,high,low,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
yes,adult,1.8046038637965371,0.9952633263191509,1.3555228336870249,cold,absent,darkCyanotic,<3,depressed,absent,none,none,<1liter,absent,distendedSmall,1.7074099937524583,-0.4340279551033789,yes,no,intestine,simple,mechanical,extrinsic,euthanized,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,high,normal,high,high,low,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
no,adult,0.8498827397472986,-1.1497161998957635,0.10940244178291668,warm,normal,normalPink,<3,intermittentMild,hypermotile,none,none,none,normal,normal,-0.6931477991935595,1.4483744516399397,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,high,low,normal,low,high,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,-0.10483838430195119,0.566267421076168,-0.22063959918589865,cool,reduced,paleCyanotic,<3,continuousSevere,absent,moderate,slight,none,decreased,distendedSmall,-0.4541501822517358,-0.7567255105450907,yes,no,intestine,strangulation,none,lipoma,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
no,adult,0.6907625524057551,-0.7207202946527805,-0.6492907192175519,normal,normal,normalPink,<3,intermittentMild,hypomotile,slight,none,none,normal,firmFecesLarge,-1.6618620127173636,-0.6798927592494451,no,yes,none,none,none,none,lived,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,-0.4230787589850382,-0.14872575432880342,-0.61623981650963,normal,normal,brightPink,<3,depressed,absent,slight,slight,none,normal,distendedLarge,-0.015469720735392947,-0.7797753359337845,yes,yes,cecum,other,none,none,died,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
yes,adult,-0.10483838430195119,-0.8279692709635262,-0.1850563733593587,normal,normal,normalPink,<3,intermittentMild,hypomotile,moderate,slight,none,absent,distendedLarge,-0.40802327009870126,0.003918727281801345,yes,no,intestine,simple,paralytic,adynamic,lived,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,normal,low,normal,normal,normal,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
no,adult,-3.287242131132776,0.566267421076168,0.19127602994063814,cool,reduced,palePink,<3,intermittentMild,hypomotile,slight,slight,<1liter,absent,distendedSmall,-0.015469720735392947,-0.6645262089903159,yes,yes,intestine,strangulation,none,lipoma,euthanized,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,low,normal,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
no,adult,-0.5821989463265818,-0.434723024490792,0.9584997654095971,warm,normal,palePink,<3,depressed,hypomotile,slight,slight,none,decreased,firmFecesLarge,-0.17430136291755802,0.8836537296169442,no,no,none,none,none,none,lived,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,normal,low,high,normal,normal,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,-0.2639585716434947,-1.0782168823552662,0.8577656996345353,cool,normal,normalPink,<3,intermittentMild,hypomotile,none,slight,none,normal,other,-0.3511086623614806,-0.25347098955861164,no,no,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,normal,low,high,normal,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,young,1.3272433017719178,2.7827462648315797,2.0457810462124364,normal,reduced,brightPink,<3,depressed,hypomotile,severe,none,none,absent,distendedLarge,0.18672182104553078,-0.6069016455185816,yes,yes,bladder,other,none,none,lived,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,high,high,high,normal,low,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,young,-0.10483838430195119,2.2822510420480997,1.232209274716111,cool,reduced,palePink,<3,continuousSevere,hypermotile,moderate,slight,>1liter,increased,distendedSmall,-1.508699906684141,-0.7452005978507438,yes,yes,intestine,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,high,high,low,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,-1.377799883034288,-0.8637189297337748,-1.7555766858456436,normal,normal,palePink,<3,intermittentMild,hypermotile,moderate,slight,none,decreased,firmFecesLarge,-0.5718621475111355,-0.6798927592494451,yes,yes,colon,strangulation,none,torsion,lived,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,low,low,low,normal,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
no,adult,0.5316423650642116,-0.6492209771122834,-0.10724443710678931,normal,normal,normalPink,<3,intermittentMild,hypermotile,none,slight,none,normal,normal,-0.5718621475111355,-0.6722094841198805,no,yes,none,none,none,none,lived,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,0.5316423650642116,-0.22022507186930054,-0.22063959918589865,normal,normal,normalPink,<3,intermittentMild,hypomotile,none,slight,none,absent,distendedLarge,-0.5718621475111355,-0.6760511216846627,yes,yes,colon,simple,mechanical,displacement,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
no,adult,0.21340199038112453,1.4242592315621339,-1.1082638226180797,cool,reduced,brightRedInjected,>=3,depressed,hypomotile,none,none,>1liter,absent,distendedLarge,0.5618682385143149,-0.7029425846381387,no,yes,cecum,strangulation,none,torsion,euthanized,no,no,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,normal,high,low,normal,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
no,adult,3.3958057372119494,1.4957585491026308,0.6389002381374747,cool,reduced,normalPink,>=3,depressed,hypomotile,moderate,slight,none,normal,distendedLarge,1.06315870381617,-0.6222681957777109,yes,yes,colon,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,0.21340199038112453,0.28027015091417945,0.8577656996345353,cool,reduced,darkCyanotic,>=3,intermittentSevere,hypomotile,none,slight,>1liter,normal,distendedSmall,1.7724527809312227,-0.5415938069172829,yes,no,intestine,strangulation,none,hernia,euthanized,no,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,normal,normal,high,high,low,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
no,adult,-0.4230787589850382,-1.1497161998957635,-0.22063959918589865,normal,normal,normalPink,<3,depressed,hypomotile,none,slight,none,normal,firmFecesLarge,-0.5718621475111355,-0.7144674973324856,yes,no,none,other,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,1.4863634891134614,-0.005727119247809117,1.3948950264642628,warm,normal,brightPink,<3,depressed,hypermotile,slight,none,none,absent,distendedSmall,0.4714660441306643,-0.6337931084720576,yes,no,intestine,simple,mechanical,obturation,lived,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,high,normal,high,normal,low,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,1.3272433017719178,0.4947681035356709,-1.1082638226180797,cool,reduced,brightRedInjected,>=3,intermittentMild,hypomotile,moderate,none,>1liter,absent,distendedLarge,1.8363446300506139,-0.7106258597677033,yes,yes,cecum,other,none,none,died,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,yes,no,no,high,normal,low,high,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
no,adult,-0.10483838430195119,-0.5777216595717862,-0.61623981650963,warm,normal,brightPink,<3,alert,hypomotile,none,none,none,normal,normal,0.08694051288742428,1.7557054568225225,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,normal,low,normal,normal,high,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,young,1.0090029270888308,3.998234663020031,2.348288437122747,normal,normal,normalPink,<3,intermittentSevere,hypermotile,moderate,slight,>1liter,increased,normal,-1.508699906684141,-0.8066667988872603,yes,no,colonDescending,simple,mechanical,obturation,died,no,no,no,no,yes,no,no,no,no,no,yes,yes,no,yes,no,no,high,high,high,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
yes,adult,-0.5821989463265818,-0.8637189297337748,0.10940244178291668,normal,normal,normalPink,<3,alert,normal,none,slight,none,normal,normal,0.08694051288742428,-0.7067842222029209,no,yes,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,-0.2639585716434947,-1.0782168823552662,1.93266952514755,cold,normal,normalPink,<3,intermittentMild,hypomotile,slight,slight,>1liter,absent,distendedSmall,-0.4541501822517358,-0.6414763836016223,yes,no,intestine,strangulation,none,torsion,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,high,normal,low,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
yes,adult,-0.5821989463265818,0.566267421076168,-0.4087230168651096,warm,normal,brightPink,<3,intermittentMild,hypomotile,moderate,slight,none,absent,distendedLarge,1.5737150912148163,-0.626109833342493,yes,yes,colon,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,yes,no,no,normal,normal,normal,high,low,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,-0.2639585716434947,0.9952633263191509,0.3588751848028816,cool,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,slight,none,increased,distendedLarge,1.2163790898222109,-0.6914176719437919,yes,no,colonCecum,strangulation,none,torsion,died,yes,no,yes,no,yes,no,no,no,no,yes,no,yes,no,yes,no,no,normal,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,0.21340199038112453,-0.005727119247809117,0.25581679193687595,cold,reduced,palePink,>=3,intermittentMild,hypomotile,moderate,slight,none,decreased,distendedLarge,-0.22870670244028438,-0.6645262089903159,yes,yes,colon,simple,mechanical,extrinsic,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,normal,low,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
no,adult,0.054281803039592326,0.8522646912381566,0.3854640590776021,cool,reduced,palePink,>=3,continuousSevere,absent,severe,none,none,absent,distendedLarge,1.2906775426535595,-0.12669694992079625,yes,no,colonCecum,simple,mechanical,displacement,died,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,yes,normal,normal,normal,high,normal,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
yes,adult,0.054281803039592326,-1.1497161998957635,-1.1082638226180797,cool,reduced,normalPink,<3,alert,hypomotile,none,none,none,normal,normal,-1.3609912052959852,1.6020399542312311,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,normal,low,low,low,high,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,0.6907625524057551,-0.8637189297337748,-0.61623981650963,cool,normal,normalPink,<3,alert,hypomotile,slight,slight,none,decreased,other,0.4714660441306643,-0.653001296295969,no,yes,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,normal,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,-0.9004393210096575,-0.4382979903678169,0.16928250351942373,warm,normal,normalPink,<3,intermittentMild,hypomotile,moderate,slight,none,absent,distendedSmall,-0.16351004159417984,-0.3341453784190396,yes,no,intestine,strangulation,none,hernia,lived,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,low,low,normal,normal,low,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
yes,adult,2.759324987845787,-0.005727119247809117,1.6831848471498374,normal,normal,brightRedInjected,>=3,continuousSevere,absent,severe,significant,none,absent,distendedSmall,0.08694051288742428,-0.6991009470733566,yes,no,intestine,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,normal,high,normal,low,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,young,0.5316423650642116,0.9952633263191509,1.0541845309335935,warm,normal,normalPink,<3,intermittentSevere,hypermotile,none,slight,none,normal,normal,-0.9472752294366971,-0.7528838729803085,no,no,colonDescending,simple,mechanical,obturation,lived,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,normal,normal,high,low,low,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,0.5316423650642116,0.9952633263191509,0.37221488600680125,cool,reduced,brightRedInjected,>=3,intermittentSevere,hypomotile,severe,slight,none,absent,distendedLarge,0.7873222195059235,-0.06523074888427964,no,no,colonCecum,simple,paralytic,adynamic,euthanized,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,normal,normal,normal,high,normal,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
yes,adult,-0.5821989463265818,-0.434723024490792,0.2976935256488328,cool,reduced,paleCyanotic,<3,intermittentMild,absent,slight,slight,none,decreased,distendedSmall,-0.12063891995856849,-0.6145849206481462,yes,no,intestine,strangulation,none,hernia,died,yes,no,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,normal,low,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
yes,adult,-0.10483838430195119,-1.1497161998957635,0.6389002381374747,normal,increased,brightPink,<3,depressed,normal,none,none,none,decreased,distendedLarge,-0.4541501822517358,0.3573493832417715,yes,no,colon,simple,mechanical,intrinsic,euthanized,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,normal,low,normal,normal,normal,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
yes,adult,-1.8551604450589072,-0.22022507186930054,-0.61623981650963,normal,reduced,brightPink,<3,intermittentSevere,hypomotile,moderate,none,none,normal,distendedLarge,-1.21838968918518,-0.6683678465550981,yes,no,colon,simple,mechanical,displacement,died,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,low,low,normal,low,low,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
yes,adult,-0.2639585716434947,0.4947681035356709,-0.22063959918589865,cold,reduced,paleCyanotic,<3,depressed,absent,severe,none,none,absent,distendedLarge,-0.015469720735392947,-0.7221507724620502,yes,yes,colon,simple,mechanical,obturation,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,normal,low,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
no,adult,2.1228442384796242,-0.434723024490792,-2.173528928483242,cool,normal,normalPink,>=3,intermittentMild,hypomotile,slight,slight,none,decreased,firmFecesLarge,-0.8182115367139827,1.217876197753003,no,no,none,none,none,none,lived,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,high,low,low,low,high,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
